timestamp,open,high,low,close,volume
2024-06-01 00:00:00+00:00,0.55,0.5512062353082888,0.549461133559186,0.55,129416.72987020446
2024-06-01 00:15:00+00:00,0.5498179361503889,0.5496120594855354,0.5482209428761843,0.5489898515503985,132332.55022394375
2024-06-01 00:30:00+00:00,0.5489949086761691,0.5493726320535933,0.5479619599502534,0.548580619827554,66835.36789241816
2024-06-01 00:45:00+00:00,0.5488948622345367,0.5530015811879906,0.5497658836108912,0.5510847937705086,87928.17849908213
2024-06-01 01:00:00+00:00,0.5517336750377977,0.5504255498116036,0.5489415715998063,0.5496974414685145,148020.46701680173
2024-06-01 01:15:00+00:00,0.5504779874175549,0.5520223657592633,0.5503940249232572,0.5513381976662768,71926.24633158099
2024-06-01 01:30:00+00:00,0.551551717749137,0.5507864729474369,0.5461259978163971,0.5485988135617209,98166.1475038717
2024-06-01 01:45:00+00:00,0.5482354503506859,0.549465984781909,0.5475798723651057,0.5480915488764165,89869.60834397761
2024-06-01 02:00:00+00:00,0.5486152757968211,0.5501973149262186,0.546753862243046,0.5484030069389401,146012.93812839006
2024-06-01 02:15:00+00:00,0.5488364812454483,0.5499543620321103,0.5487166110792561,0.5494113374472517,44122.829853391435
2024-06-01 02:30:00+00:00,0.5494157864766153,0.5521906075570354,0.5492629497472125,0.5506275581935436,95741.88839301278
2024-06-01 02:45:00+00:00,0.551402858716213,0.5523640897526229,0.5517505309814482,0.5519821249509522,178726.6832886901
2024-06-01 03:00:00+00:00,0.5519808325465254,0.5523489513261085,0.550806725567547,0.5514488135017381,131927.720645114
2024-06-01 03:15:00+00:00,0.5514792751257317,0.5523284889770865,0.5485159162294567,0.5507280393643624,126309.59582419312
2024-06-01 03:30:00+00:00,0.550753129333862,0.5524974568750751,0.5519890261015477,0.5521896317322316,87624.10957148098
2024-06-01 03:45:00+00:00,0.5524297169514328,0.5533898893693701,0.5505862464035174,0.5519168981086546,74786.10966551976
2024-06-01 04:00:00+00:00,0.5524464877951419,0.5514347065642702,0.5480043493393877,0.5498488329448944,54032.194764427804
2024-06-01 04:15:00+00:00,0.5501886234447295,0.5483437135497211,0.5474826621873021,0.5480234108954964,90260.72210922744
2024-06-01 04:30:00+00:00,0.5482636672104084,0.547293329288336,0.5453284824886002,0.5465556086345773,164396.56724451212
2024-06-01 04:45:00+00:00,0.5474521144045423,0.5492955744267783,0.545087326519787,0.5474145110624347,120084.88961991554
2024-06-01 05:00:00+00:00,0.5482465182076972,0.5478431910025455,0.5472338759006556,0.547692201967341,129062.49256490392
2024-06-01 05:15:00+00:00,0.5483556353305576,0.5494172074415601,0.5477010241920033,0.5488705376754852,75170.45573379463
2024-06-01 05:30:00+00:00,0.5493184390347884,0.5493447707406719,0.5471895333324646,0.5482109281493452,74178.17725595376
2024-06-01 05:45:00+00:00,0.5478001011927387,0.5502608391252272,0.5475489308837129,0.5485155245971782,96569.71973892442
2024-06-01 06:00:00+00:00,0.549548664903821,0.5508183905175592,0.5485907575660784,0.5495888439685358,48511.158069197554
2024-06-01 06:15:00+00:00,0.5495402427957919,0.5493009947673065,0.5488333538005762,0.5491227708546017,72423.41076881906
2024-06-01 06:30:00+00:00,0.54935340063375,0.5513527958490214,0.5487982752385251,0.549919177728586,107464.53552114994
2024-06-01 06:45:00+00:00,0.5500314535543741,0.5492356818386913,0.5484424268675732,0.5488711539551184,51822.40596488026
2024-06-01 07:00:00+00:00,0.5488066097350681,0.5491849752374414,0.547777252186893,0.5483172542962987,68705.6793459123
2024-06-01 07:15:00+00:00,0.5483903735764334,0.5491565094248508,0.5469051726967474,0.5477331792549484,64699.64776052644
2024-06-01 07:30:00+00:00,0.5471655956925612,0.5477179217594301,0.5437561205574191,0.545811994756416,31422.966492600877
2024-06-01 07:45:00+00:00,0.5457283360830999,0.5471740364123134,0.5461221675629574,0.5466530459793837,50974.456691927124
2024-06-01 08:00:00+00:00,0.5469061184656931,0.5467891544213456,0.5443990134791227,0.545926977565877,119766.96525749225
2024-06-01 08:15:00+00:00,0.5453003400734674,0.5469813725815061,0.5451912668647705,0.5459911143535054,69974.40670876217
2024-06-01 08:30:00+00:00,0.5462428468207922,0.5483908959054666,0.5461509780968852,0.546822243854707,116194.46765944519
2024-06-01 08:45:00+00:00,0.5475863339212277,0.5478944309403778,0.5472445854588982,0.5475985091730987,37772.967624259174
2024-06-01 09:00:00+00:00,0.5483993814840812,0.5489940846115307,0.5484272116596471,0.548735408734931,47055.93801829338
2024-06-01 09:15:00+00:00,0.5488790380852004,0.5495471154817343,0.5473956058313428,0.5486171801498396,53674.10403298659
2024-06-01 09:30:00+00:00,0.5485779658202055,0.5486603394738454,0.5473715792378409,0.5479643833453041,65310.244584454675
2024-06-01 09:45:00+00:00,0.5478766652237623,0.5491237933943892,0.5462339553391936,0.5478771722751296,48761.94502219838
2024-06-01 10:00:00+00:00,0.5482716698142969,0.5467827716994331,0.5443244647339387,0.5451476463938334,146061.8743587776
2024-06-01 10:15:00+00:00,0.5456328520598351,0.5441254343188214,0.5421353391958186,0.5428245883303191,48705.32446636284
2024-06-01 10:30:00+00:00,0.5419958604113176,0.5419692054727989,0.5401938405282464,0.5407140326797026,37284.064243930145
2024-06-01 10:45:00+00:00,0.5412543702130403,0.5407512429470068,0.5369281203767746,0.5391396137411287,50797.80170858852
2024-06-01 11:00:00+00:00,0.5383054400413434,0.5420584720574881,0.5388103390372667,0.539829347276766,103412.83193641341
2024-06-01 11:15:00+00:00,0.5401371431274941,0.5390017006089051,0.5369170594059232,0.5384061211222647,119891.65136666004
2024-06-01 11:30:00+00:00,0.5387362155950117,0.5382779779231616,0.5374840048906484,0.5378383785103324,67600.99702280173
